Name,Full Address,Street,City,Postcode,State,Country,Amenity,Healthcare,Phone,Website,Opening Hours,Latitude,Longitude
Unknown,Unknown,Avenue 59,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,26.2165202,50.4468093
Behzad Pharmacy,Unknown,2153,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,26.2243812,50.5894156
Kims Bahrain Medical Center,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,clinic,clinic,Unknown,Unknown,Unknown,26.2025985,50.5960004
Salma Pharmacy,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,26.2026832,50.5960319
Support Medical,Unknown,Budaiya Highway,Unknown,Unknown,Unknown,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,26.2202645,50.5015297
Dejlah Pharmacy,Unknown,2901,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,26.1204604,50.579987
Yuissf Engineer,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,26.1727368,50.5498538
The Specialist Medical Centre,Unknown,3221,Unknown,Unknown,Unknown,Unknown,clinic,clinic,Unknown,Unknown,Unknown,26.211753,50.5760916
Al Bader Pharmacy,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,26.2165304,50.5681184
Al Hakeem Medical Complex,Unknown,2901,Unknown,Unknown,Unknown,Unknown,clinic,clinic,Unknown,Unknown,Unknown,26.2163831,50.5681509
Alwatan Pharmacy,Unknown,Avenue 55,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,26.0478567,50.4882737
CIC Specialist Medical,Unknown,3953,Unknown,Unknown,Unknown,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,26.1387914,50.5774703
Jaffar Pharmacy,Unknown,5043,Unknown,Unknown,Unknown,Unknown,pharmacy,pharmacy,Unknown,Unknown,Unknown,26.2189804,50.5136884
Delmon Dental Center,Unknown,5043,Unknown,Unknown,Unknown,Unknown,dentist,dentist,Unknown,Unknown,Unknown,26.2190949,50.5134785
Haffadh Specialised Dental Hospital,Unknown,5122,Unknown,Unknown,Unknown,Unknown,dentist,dentist,Unknown,Unknown,Unknown,26.2266108,50.5554013
Al Razi Pharmacy,Unknown,Avenue 48,Unknown,Unknown,Unknown,Unknown,pharmacy,Unknown,Unknown,Unknown,Unknown,26.0925975,50.4886587
