Name,Full Address,Street,City,Postcode,State,Country,Amenity,Healthcare,Phone,Website,Opening Hours,Latitude,Longitude
Ankur Children's Hospital,"Behind Hotel Kewal Cook, Near Brook Bond Colony, Besides N.H. No. 6",Unknown,Unknown,425001,Maharashtra,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.0029744,75.5564453
Aarogyam Advanced Surgical Centre,"Omkar Nagar,Telephone Exchange,Near Parik Park",Unknown,Unknown,425001,Maharashtra,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.0066339,75.5664231
Vardan Maternity Hospital,"Plot No. 33, Sarswati Nagar , Yaswant Patel",Unknown,Unknown,425001,Maharashtra,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.0064324,75.5726565
Shree Samarth Mansopchar Hospital,"8, Pratap Nagarring Road",Unknown,Unknown,425001,Maharashtra,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.0104981,75.5547166
Sudeep Hospital,"Opposite Bus Stand, Dhule Road, Amalner",Unknown,Unknown,425001,Maharashtra,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.0076743,75.5627002
Rote Hospital,"125, Gandhi Nagar, Jilha Peth",Unknown,Unknown,425001,Maharashtra,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.0090759,75.5646542
"Sheetal Hospital, Jalgaon","16, Dinanath Wadi, Ring Road",Unknown,Unknown,425001,Maharashtra,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.0074552,75.5548909
"Shri Mauli Homeopathic Hospital And Research Center , Jalgaon","No 43, Ring Rd, Ganesh Colony",Unknown,Unknown,425001,Maharashtra,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.0050689,75.5569093
"Maher Hospital, Jalgaon","Khwajamiya Rd, Pratap Nagar",Unknown,Unknown,425001,Maharashtra,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.0119037,75.561007
"Damani Maternity and Surgical Hospital,Jalgaon","Hall D, B J Market",Unknown,Unknown,425001,Maharashtra,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.0079209,75.5703472
"Kelkar Hospital, Jalgaon","MJ College Road, Ramdas Colony",Unknown,Unknown,425201,Maharashtra,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.0011677,75.5568945
Vatshalya Maternity Hospital and Infertility Clinic,"14,Ranchod Nagar,Behind Panchamukhi Hanuman Mandir",Unknown,Unknown,425001,Maharashtra,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.0037206,75.5686574
"Vimal Nursing Home, Jalgaon",Jalgaon,Unknown,Unknown,425001,Maharashtra,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,21.0102859,75.5505605
Dr. Ramakant Patil Hospital,"No. 89, Housing Society, Opposite T. Nutan Maratha College, Behind District Court",Unknown,Unknown,425001,Maharashtra,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.0121838,75.5597994
Muthe Hospital,"32/69, Visanji Nagar,Ganesh Colony-Civil Ct Road",Unknown,Unknown,425001,Maharashtra,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.0117381,75.5652335
