Name,Full Address,Street,City,Postcode,State,Country,Amenity,Healthcare,Phone,Website,Opening Hours,Latitude,Longitude
Ramaben Hospital,Rustomwadi Road,Unknown,Unknown,396445,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,20.9539729,72.9230243
"Shruti Ear, Nose and Throat Hospital","Hiral, Opposite Sub. Jail, Ring Road",Unknown,Unknown,395002,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.1816703,72.8253034
Naaz Maternity and Gynaec Hospital,"37-1 Ankur Society,B/H Cbi , Panchbatti",Unknown,Unknown,392009,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.1949379,72.8007317
Me And Mummy Hospital and Ivf and Endoscopy Centre,"3Road Floor, Jalnidhi, Oppl Bahumali Building, Nanpura",Unknown,Unknown,395001,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.189091,72.8109308
Shree Sardar Smarak Hospital (Trust Hospital),"Sardar Bag, Bardoli",Unknown,Unknown,394601,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.1304964,73.108094
Pathik Children Hospital,"Virali Complex, Opp Jivan Jyot Cinema, Udhna Main Road",Unknown,Unknown,394210,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.173968,72.8376006
Mody General Hospital,"Kadodra Char Rasta, Bardoli Road",Unknown,Unknown,394327,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.1702344,72.9661294
Bhavin Eye Hospital,"22-23, Swagat Complex, Next To Mehta Park, Opp Sneh Milan Garden, Majura Gate",Unknown,Unknown,395001,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.1842123,72.8197458
Pradip General Hospital,"2nd Floor,Pawanhans Complex.Hanuman Sheri,Sagarampura,OppositeSubjail,Ringroad",Unknown,Unknown,395002,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.1818695,72.8263219
Grace General Hospital,"2nd Floor, Geeta Nagar, Parvat Patia",Unknown,Unknown,395010,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.18381,72.863694
Aaram Hospital,"Beside Diamond Jubilee Bank, Salabatpura Main Road",Unknown,Unknown,395003,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.1934568,72.8364501
Civil Hospital Navasari,"M.G.G.Hospital, Station Road, Navsari, Opp.Jahangir talkiz",Unknown,Unknown,396445,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,20.9490934,72.917558
Nilesh Children Hospital,"3Road Floor, Pramukh Doctor House, Near Auto Point, Puna Kumbhariya Road",Unknown,Unknown,395010,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.1915804,72.8622773
Parijat Medical Hospital,"Ratan Park Apartment, Adajan Patia, Rander Road",Unknown,Unknown,395009,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.1996439,72.8050376
Sheth P.T Surat General Hospital,Balaji Road,Unknown,Unknown,395003,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.1971161,72.8258318
Shri K P Sanghvi Hospital,Shri Bhartimaiya Smruti Bhavan Sagrampura Lalwadi B/H Centre Point Off Ring Road,Unknown,Unknown,395002,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.1827613,72.8239696
"CHC, Mahuva","At-Mahuva,Ta-Mahuva",Unknown,Unknown,394250,Gujarat,Unknown,Unknown,centre,Unknown,Unknown,Unknown,21.0176067,73.1407942
Retina Clinic,"501/A, Kashi Plaza, Majura Gatem",Unknown,Unknown,395001,Gujarat,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,21.1824748,72.8189204
Aayush Medi Care Hospital and Cardiac Center,"47, Sweety Society, Nr, Uma Bhavan, Bhatar Road",Unknown,Unknown,395001,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.1677432,72.816721
Park Nursing Home and Diagnostic Clinic (P) Ltd,"Krishna Complex, Bhattar Road",Unknown,Unknown,395001,Gujarat,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,21.1737523,72.8175686
"Amruta Hospital, Surat","Raj Complex , Bhatar Road",Unknown,Unknown,395003,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.1662806,72.8133776
Pravar Superspeciality Centre,"B/S Ramji Mandir , Opposite Navdi Ovara Nanpura",Unknown,Unknown,395001,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.1895538,72.812239
Shree Guru Nanak Dharmarth Hospital,"Yogi Krupa Society, Near Elbee Cinema, Shree Gurunanak Devji Marg (Bhatar Road)",Unknown,Unknown,395003,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.1740833,72.8184466
Rajat Hospital,"Pani Ni Tanki, Station Road, Begumpura",Unknown,Unknown,395003,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.1987253,72.8366699
Om Shivam Maternity and Nursing Hospital Pvt Ltd,"Sai Park & Complex, Nr. Sachin Post-office, Station Rd., Sachin",Unknown,Unknown,394230,Gujarat,Unknown,hospital,Unknown,Unknown,www.omshivamhospitals.com,Unknown,21.0833238,72.8800687
Shri Bhartimalya Memorial Foundation (Bharat Cancer Hospital and Nirali Memorial Radiation Centre),"Kadodara Road, Saroli, Saroli",Unknown,Unknown,395010,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.1896468,72.8833135
Eye Laser Center,Bhavik Complex Opp Turening Point Ghod Dod Road,Unknown,Unknown,395001,Gujarat,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,21.1847577,72.8129836
"Mehta Hospital, Surat","Opp:Sub Jai, Icici Ring Road",Unknown,Unknown,395001,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.1612611,72.8108919
Smt Lilaben Chimanlal Parikh Cancer Centre,"M G G Civil Hospital, Station Road",Unknown,Unknown,396445,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,20.9496908,72.9192303
Genesis Hospital and Maternity Home,"6-10-11, 3Road Floor, Jash Point, Kshertrapal Mandir, Kailash Nagar, Sagrampura",Unknown,Unknown,395003,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.1854321,72.8215456
Parmar Ortho. Hospital,Ashapuri Road,Unknown,Unknown,396445,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,20.9500516,72.9243547
Harsiddhi Cosmetic-Plastic Surgery Hospital,"306-Indraprastha, Hanuman Sheri, Sub-Jail Cross Road, Ring Road",Unknown,Unknown,395002,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.1823172,72.8266096
Dr. Rana Nursing Home,In Front Of Railway Station,Unknown,Unknown,396445,Gujarat,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,20.950431,72.9133335
"Sita Hospital, Surat","J. M. Doctor House, Behind J K Tower, Besides Sub-Jail, Ring Road",Unknown,Unknown,395002,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.180589,72.8267974
"Trupti Heart and Medical Hospital, Surat","Udhana Darwaja, Ring Road",Unknown,Unknown,395001,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.1683536,72.8397753
Sunflower Fertility Endoscopy Centre,"309-10. Kashi Plaza,Near Children Hospital,Majuragate",Unknown,Unknown,395001,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.1822272,72.8189385
Chiranjiv Hospital,"Coctor House, Opposite Hariom Bungalow, Katargam Main Road",Unknown,Unknown,395003,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.1832301,72.8293294
Aum Orthopaedic and Maternity Hospital,"Shiv Darshan Complex, Opp T V S Auto Point, Parvat Patia",Unknown,Unknown,395003,Gujarat,Unknown,hospital,hospital,Unknown,Unknown,Unknown,21.1910529,72.8607541
"Ashirwad Hospital, Surat","1st Floor, Rajkamal Chambar, Kotsafil Raod",Unknown,Unknown,395003,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.1967172,72.8292704
Anand Hosptal,Station Road,Unknown,Unknown,396445,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,20.9511675,72.9204521
Dhruvini Nursing Home and Iccu,"Opposite Mahendra Bros., Ashanagar Main Road",Unknown,Unknown,396445,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,20.9504774,72.9227909
"Aradhana Hospital, Navsari",Station Road,Unknown,Unknown,396445,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,20.948769,72.916076
Amrutlal Desai Hospital,"Vesma, Taluka-Jalalpore",Unknown,Unknown,396475,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.0279754,72.9694694
Aashirwad Eye Hospital and Laser Center,"Near Parsi Hospital, Lunsikui",Unknown,Unknown,396445,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,20.9423713,72.9373875
Bodalia Hospital,"Panch Hatdi, Junathana",Unknown,Unknown,396445,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,20.9519452,72.9356267
Orange Hospital,"Thakor Wadi Street, Beside H.P Petrol Pump, Station Road",Unknown,Unknown,396445,Gujarat,Unknown,hospital,Unknown,Unknown,http://www.orangehospital.org/,Unknown,20.9491611,72.9161713
"Shree Siddhi Vinayak Hospital, Surat","1st Floor, Saifee Complex, Opposite Brc Gate, Udhana",Unknown,Unknown,395003,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.1576779,72.8431307
Bridgecross Hospital,"222, Gopal Complex, Parvat Patiya, Puna Kumbhariya Road",Unknown,Unknown,394310,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.1838566,72.8637562
Krupa Orthopaedic Hospital,"Shivam, Near New Life Hospital,Godh dod Road",Unknown,Unknown,395001,Gujarat,Unknown,hospital,hospital,Unknown,Unknown,Unknown,21.1746165,72.8121203
"Wadekar Hospital, Surat","Opposite Subjail, Ring Road",Unknown,Unknown,395002,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.1820984,72.8272077
Udhna Hospital Private Limited,"18, Patel Colony, B/H Dena Bank, Main Road,Udhna",Unknown,Unknown,394210,Gujarat,Unknown,hospital,hospital,Unknown,Unknown,Unknown,21.1682279,72.8415422
Roopal Hospital,"2nd Floor, Yashkamal Complex, OppositeJeevan Jyot Cinema, Udhna Main Road, Udhna",Unknown,Unknown,394210,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.1738311,72.837608
The Rainbow Hospital,"3rd Floor, Shiv Shakti Shopping Centre, B/S. Raj Empire Multiples, Bharat Road",Unknown,Unknown,395003,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.1716914,72.8163904
"Sanjeevani General Hospital, Maternity Home and Icu Centre","Radhika Complex, OppositeL.D.High School, Station Road, Sachin",Unknown,Unknown,394230,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.0813943,72.8788698
Nirmal Hospital Pvt.Ltd.,"Near Sub-Jail,Center Point,Ring Road",Unknown,Unknown,395002,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.1815519,72.8245376
Shreyal Hospital,"Behind N.J.Complex,OppositeC.N.G.Station,Nr Puna Jakatnaka Magob",Unknown,Unknown,395010,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.1894611,72.8675938
Maheta Hospital,"101-102, Swapnadeep Apts, Opp- Sarvodaya School, Bhatter Char Rasta, Althan",Unknown,Unknown,395017,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.1610348,72.8118964
Rallis Orthopaedic Hospital,"Opposite Handloom House, Main Road, Nanpura",Unknown,Unknown,395003,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.1897181,72.8154054
Nupoor General Hospital,"Makai Pool, Nanpura",Unknown,Unknown,395001,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.1920413,72.8162905
Paaranu Hospital,"Sardar Complex, Kadodara,Ta-Palsana",Unknown,Unknown,394327,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.1717452,72.9605095
Cure N Care Hospital,"Om Complex, Aai Mata Road, OppositeSirvi Samaj Wadi, Parvat Patia",Unknown,Unknown,395010,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.1988153,72.8605489
Niyati Orthopaedic Hospital,"Aditya Complex, Opposite Garda College, Near Fuwara Telephone Exchange",Unknown,Unknown,396445,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,20.9539153,72.9242688
Netrang Eye Hospital and Laser Centre,"246 Shankheshwar Complex, Opp Raymond Showroom , Majura Gate",Unknown,Unknown,395003,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.1850798,72.8204153
Naisargee Medical Hospital,"Sanskruti Shashtri Road, Bardoli",Unknown,Unknown,394601,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.1289978,73.1106663
"Hari Om Eye Hospital, Navsari",Opposite Dhara Apt. Asha Nagar,Unknown,Unknown,396445,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,20.9500422,72.9226146
Veragiwala Hospital Critical Care And Diabetes Management Centre,"Shree Hariom Plaza Complex,Nanpura,Timaliawad",Unknown,Unknown,395001,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.1875073,72.8141749
Kadhiwala Orthopaedic Hospital,Athugar Street State Bank Of India Nanpura Surat,Unknown,Unknown,396001,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.1889247,72.8136505
Arora Surgical,Surat,Unknown,Unknown,395003,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,21.1813358,72.8188092
