Name,Full Address,Street,City,Postcode,State,Country,Amenity,Healthcare,Phone,Website,Opening Hours,Latitude,Longitude
"Chandra Nursing Home, Varanasi","J.12/81-E, Nati Imli Dhoopchandi",Unknown,Unknown,221001,Uttar Pradesh,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,25.3275898,83.0027376
Tandon Multispeciality Hospital and Ishita Modern Eye Care Centre,"Nihala Singh Colony, Heerapur , Kabir Chaura",Unknown,Unknown,221001,Uttar Pradesh,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,25.3191944,83.0067299
Mangalam Clinic and Trauma Centre,"D-161/23 A-1, Sidhgiri Bagh",Unknown,Unknown,221010,Uttar Pradesh,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,25.3110083,83.0024332
Galaxy Hospital,"Plot No. 4,5,6 & 7,Dayal Enclave,Mahmoorganj",Unknown,Unknown,221010,Uttar Pradesh,Unknown,hospital,hospital,Unknown,Unknown,Unknown,25.3050931,82.9750063
"Akanksha Nursing Home, Varanasi","D-64/127-E,Sigra Mahapalika Road",Unknown,Unknown,221001,Uttar Pradesh,Unknown,clinic,clinic,Unknown,Unknown,Unknown,25.3118776,82.9877642
Mahashweta Hospital Pvt. Ltd.,"S-10,A-3A-P,Maqbool Alam Road, Opposite District Jail,Hukulganj,Chaukaghat",Unknown,Unknown,221001,Uttar Pradesh,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,25.3400505,82.9920933
Rohit Laproscopic Surgical Center,"D-64/47 D 1A, Maa Rajeshwari Nagar Colony, Sigra, Varanasi, Uttar Pradesh",Unknown,Unknown,221003,Uttar Pradesh,Unknown,hospital,hospital,Unknown,http://www.rohithospital.com/,Unknown,25.3091348,82.9838206
Shakuntala Hospital and Research Center,Near Dhamrahiya Pool Lohata,Unknown,Unknown,221107,Uttar Pradesh,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,25.3060181,82.9371
Uphar Nursing Home Pvt. Ltd.,"Mahmoorganj, Opp, Akashwani Bhawan",Unknown,Unknown,221010,Uttar Pradesh,Unknown,clinic,clinic,Unknown,Unknown,Unknown,25.3046542,82.9803948
Sah Hospital,"Sah Nursing Home, Bulanala",Unknown,Unknown,221001,Uttar Pradesh,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,25.3239083,83.0044448
Hindu Sewa Sadan Hospital,"Ck 38/2, Bansphatak Chowk",Unknown,Unknown,221001,Uttar Pradesh,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,25.3118509,83.0085801
Himanshu Hospital and Clinic Pvt Ltd,"Police Line Road,Trimuhani",Unknown,Unknown,221002,Uttar Pradesh,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,25.3493104,82.9916064
Vishal Surgical Center,"Varanasi Badohi Road, Gopalpur",Unknown,Unknown,221107,Uttar Pradesh,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,25.3163026,82.9088225
Arogya Chikitsalaya,"Harpalpur, Lohta Rohania Road",Unknown,Unknown,221107,Uttar Pradesh,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,25.3021699,82.9313258
Priya Multispeciality Hospital Pvt.Ltd.,"C-19/29A,A-1, A-2 Gulab Bagh Sigra",Unknown,Unknown,221002,Uttar Pradesh,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,25.3188013,82.9920584
Anurag Maternity and Laparoscopic Center,Jagriti Nagar Colony Manduwadih,Unknown,Unknown,221003,Uttar Pradesh,Unknown,clinic,clinic,Unknown,Unknown,Unknown,25.3024243,82.9690787
Mrityunjay Hospital,"K 57/35, Daranagar, Maidagine Road",Unknown,Unknown,221001,Uttar Pradesh,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,25.3213263,83.0129261
Ayushman Hospital and Trauma Centre,"J25/59, Alaipur, G.T. Road, In Front Of Varanasi City Railway Station",Unknown,Unknown,221001,Uttar Pradesh,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,25.332967,83.0144739
Hospital Harsha,B-12/120-A-8-1 Bhelupur( Beside Behlupur Thana),Unknown,Unknown,221005,Uttar Pradesh,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,25.3007101,83.0023755
Medwin Hospitals And Research Centre,"K-50/124, Hartinath Visheshwarganj",Unknown,Unknown,221001,Uttar Pradesh,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,25.3205662,83.0127322
Baby Care Clinic,"B-38 / 63-6, Brijwas Colony, Mahmoorganj",Unknown,Unknown,221010,Uttar Pradesh,Unknown,clinic,clinic,Unknown,Unknown,Unknown,25.3023578,82.9753549
Dr Ram Bilas Fracture and Surgical Centre,"Maa Vaishno Nagar Colony,Near Chandpur Chauraha",Unknown,Unknown,221001,Uttar Pradesh,Unknown,hospital,hospital,Unknown,Unknown,Unknown,25.3109998,82.9868113
PHC ASFAKNAGAR,ASFAKNAGAR,Unknown,Unknown,221001,Uttar Pradesh,Unknown,Unknown,centre,Unknown,Unknown,Unknown,25.3062509,83.0043557
UPHC BENIYA,BENIYA,Unknown,Unknown,221001,Uttar Pradesh,Unknown,Unknown,centre,Unknown,Unknown,Unknown,25.3175161,83.0043778
Contonment Hospital,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,25.3318796,82.9791974
Pankhudi Hospital,"Kachi Bagh, Golgadda, Varanasi",Unknown,Unknown,221001,Uttar Pradesh,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,25.3293525,83.0178987
Sadguru Hospital,"Premchand Road, Naibasti, Varanasi",Unknown,Unknown,221002,Uttar Pradesh,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,25.3458516,82.9962729
Ritu Hospital,"Maheshpur, Varanasi",Unknown,Unknown,221106,Uttar Pradesh,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,25.314058,82.956667
Rama Medical Care Centre,"Dr. Bhagwan Das Nagar Colony, Sigra, Varanasi",Unknown,Unknown,221010,Uttar Pradesh,Unknown,hospital,hospital,Unknown,Unknown,Unknown,25.3097288,82.9909972
Usha Memorial Hospital,"Bazar, Kotwa, Varanasi",Unknown,Unknown,221002,Uttar Pradesh,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,25.3397137,82.9256749
Jyotirmay Hospital,"Sigra - Mahmoorganj Road, Sant Raghuvar Nagar, Sigra, Varanasi",Unknown,Unknown,221010,Uttar Pradesh,Unknown,hospital,hospital,Unknown,Unknown,Unknown,25.3104055,82.9841904
Popular Hospital,"Dr. Usha Gupta Lane, Birdopur, Mahmoorganj, Varanasi",Unknown,Unknown,221010,Uttar Pradesh,Unknown,hospital,hospital,Unknown,Unknown,Unknown,25.3053488,82.986451
Prabhat Hospital Bhelupur,"Khanna Villa Colony, Bhelupur, Varanasi",Unknown,Unknown,221010,Uttar Pradesh,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,25.3039498,82.9900586
Guru Nanak Hospital,"Guru Nanak Road, Gurubagh, Bhelupur, Varanasi",Unknown,Unknown,221001,Uttar Pradesh,Unknown,hospital,hospital,Unknown,Unknown,Unknown,25.3071525,82.9931648
Health Care Hospital,"Nirala Nagar, Mahmoorganj, Varanasi",Unknown,Unknown,221010,Uttar Pradesh,Unknown,hospital,hospital,Unknown,Unknown,Unknown,25.306562,82.9750547
Friend's Hospital,"Sarang Talab, Panchkoshi Road, Pandeypur, Paharia, Varanasi",Unknown,Unknown,221002,Uttar Pradesh,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,25.34965,83.004945
Smayan Hospital,"Chandrika Nagar, Sigra, Dasashwamedh, Varanasi",Unknown,Unknown,221010,Uttar Pradesh,Unknown,hospital,hospital,Unknown,Unknown,Unknown,25.311236,82.986316
Medicity Hospital & Critical Care,"Kamachha, Kamachha Road, Bhelupur, Varanasi",Unknown,Unknown,221001,Uttar Pradesh,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,25.300271,82.994653
Shubham Banaras Hospital,"Chandrika Nagar, Sigra, Varanasi",Unknown,Unknown,221010,Uttar Pradesh,Unknown,hospital,hospital,Unknown,Unknown,Unknown,25.3119109,82.9865396
