Name,Full Address,Street,City,Postcode,State,Country,Amenity,Healthcare,Phone,Website,Opening Hours,Latitude,Longitude
Saru Hospital,"Mumbai Naka, Matoshree Nagar, Nashik",Unknown,Unknown,422002,Maharastra,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,19.9881466,73.7782077
Tirupati Hospital,"Pelican Park Road, Cidco College, Uttam Nagar, Nashik",Unknown,Unknown,422009,Maharastra,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,19.969313,73.754789
Rainbow Hospital,"Mumbai Naka, Matoshree Nagar, Nashik",Unknown,Unknown,422002,Maharastra,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,19.991668,73.780092
Relief Gastro Care Clinic,"3rd Floor, V square Building, Old Agra Road, Mumbai Naka, Near Kalika Mata Temple, Beside Sandip Hotel",Unknown,Unknown,422001,Maharastra,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,19.9906387,73.7824463
Shivom Hospital,"Savarkar Chowk, Near Shri Swami Samarth Kendra, Indira Nagar, Nashik",Unknown,Unknown,422009,Maharastra,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,19.9721205,73.7863675
Shree Hospital,"Chetana Nagar, Rane Nagar, Nashi",Unknown,Unknown,422501,Maharastra,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,19.9642261,73.7698069
Navkar Hospital,"Govind Nagar Road, Govind Nagar, Nashik",Unknown,Unknown,422009,Maharastra,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,19.9825454,73.7794441
Wellcare Hospital,"Shri Hari Narayan Kute Marg, Near Baba Dargah, Mumbai Naka, Tidke Colony, Nashik",Unknown,Unknown,422002,Maharastra,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,19.9913382,73.778253
Sankalecha Hospital,"Mumbai Naka, Govind Nagar, Nashik",Unknown,Unknown,422009,Maharastra,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,19.9834961,73.7809527
Fortune Multispeciality Hospital and Research Centre,"Near Rashtravadi Bhavan, Bhabha Nagar Road, Opp. Shivam Auto Showroom, Nashik",Unknown,Unknown,422011,Maharastra,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,19.987582,73.785933
Kilbil Children Hospital,"City Plaza Third Floor, Old Agra Road, Opposite Kalika Mandir, Nashik",Unknown,Unknown,422001,Maharastra,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,19.991184,73.783488
Ashoka Medicover Hospitals,"Sawata Mali Road, Parab Nagar, Nashik",Unknown,Unknown,422209,Maharastra,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,19.973565,73.791407
M H Pawar Hospital,"Parab Nagar, Indira Nagar, Nashik",Unknown,Unknown,422009,Maharastra,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,19.9725945,73.7866612
Homeopathic Clinic,"Krushwari Apartment, Kathe Line, Dwarka, Nashik",Unknown,Unknown,422011,Maharastra,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,19.99274,73.8047207
Sudarshan Hospital,"City Plaza, Opp. Kalika Mandir, Old Agra Road, Mumbai Naka, Nashik",Unknown,Unknown,422002,Maharastra,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,19.9922344,73.7823886
Dr. Darade Hospital,"Shravan Sector, Uttamnagar, Cidco, Nashik",Unknown,Unknown,422009,Maharastra,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,19.9691554,73.7553655
Dr. Shyam Chaudhari Children Hospital,"Trimurti-Kamatwade Road, Durganagar, Nashik",Unknown,Unknown,422008,Maharastra,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,19.981838,73.7551263
"Gondhale Hospital ENT, Eye & Maternity Home","Lingayat Colony, Nashik - Pune Road, Behind Hotel Siddharth, Nashik",Unknown,Unknown,422011,Maharastra,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,19.984143,73.801884
Ishwar Krupa Maternity Hospital,"Ambad-Trimurti Chowk Link Road, Lokmanya Nagar, Pawan Nagar, Nashik",Unknown,Unknown,422007,Maharastra,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,19.9716262,73.7544991
Yash Hospital,"Dwarka, Nashik",Unknown,Unknown,422011,Maharastra,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,19.995506,73.803426
Snehal Hospital,"Rana Pratap Chowk, New Cidco, Nashik",Unknown,Unknown,422009,Maharastra,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,19.9730585,73.7668554
Dr. Kadale Baba Hospital,"Samarth Heights, Tapovan, Link Road, Near Jay Shankar Lawns, Dwarka, Nashik",Unknown,Unknown,422011,Maharastra,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,19.9935639,73.8096141
Shatayushi Hospital,"Wadala - Pathardi Road, Near Bapu Bunglow, Kala Nagar, Indira Nagar, Nashik",Unknown,Unknown,422009,Maharastra,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,19.9740591,73.7864378
Prapti Women's Hospital,"Shri Hari Narayan Kute Marg, Mumbai Naka, Matoshree Nagar, Nashik",Unknown,Unknown,422002,Maharastra,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,19.9882727,73.7778731
Shivsmit Clinic,"Ashoka Marg, Kalpataru Nagar, Nashik",Unknown,Unknown,422011,Maharastra,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,19.9799283,73.8032255
Nitin Hospital and Medical,"Saibaba Nagar, Cidco, Nashik",Unknown,Unknown,422010,Maharastra,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,19.9684731,73.7592265
Care Clinics,Unknown,"Eshwar Paradise Building, Ashoka Marg, Near Vijay Mamta Theatre, Shivaji Nagar","Nashik- Maharahtra, India",422011,Unknown,Unknown,clinic,clinic,Unknown,https://www.bestcardiologistnasik.in/,Unknown,19.980184,73.8044073
Atlas Spine Clinic,Unknown,"304, Sai Square complex Near Suyash hospital Ahilyabai Holkar Marg Mumbai Naka, Matoshree Nagar, ,Maharashtra, India",Nasik,-422002,Unknown,Unknown,clinic,clinic,Unknown,https://www.atlasspineclinic.com/,Mo-Sa 11:00-20:00,19.9891013,73.7801283
Orowell,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,dentist,dentist,Unknown,Unknown,Unknown,19.9908741,73.7590121
