Name,Full Address,Street,City,Postcode,State,Country,Amenity,Healthcare,Phone,Website,Opening Hours,Latitude,Longitude
Shrinathji Hospital and Icu,"22 Uday Nagar Society, Opp Indrapuri Atithi Gruh",Unknown,Unknown,390019,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,22.3034107,73.229354
Aashray Uro-Andrology Clinic,"103, Mangal Ashish, 31, Sampatrao Colony, Alkapuri",Unknown,Unknown,390007,Gujarat,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,22.3090567,73.1760317
"Navkar Children Hospital, Vadodara","A-2, 54-Maikrupa Society, Opposite Mental Hospital,Karelibaug",Unknown,Unknown,390018,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,22.3205497,73.1972332
"Medical College Hospital, Baroda","Medical College, BarodaAnandpura",Unknown,Unknown,390001,Gujarat,Unknown,hospital,Unknown,Unknown,http://www.medicalcollegebaroda.edu.in/,Unknown,22.3044852,73.1917025
Shree Vijay Vallabh Sarvajanik Hospital,"Shree Vijay Vallabh Marg, Chhipwad",Unknown,Unknown,390006,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,22.3015198,73.2006088
Dr. Kadam Eye Hospital & Institute,"8,Urmi Society.Productivity Road,Akota",Unknown,Unknown,390007,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,22.3014701,73.1731081
Vraj Children Hospital,"101, Pushti Smruti Apt. Opposite Suryanagar Garba Ground, Waghodia Road",Unknown,Unknown,390019,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,22.3013001,73.2259208
Samanvaya Trust Hospital,"Parimal Mujumdar Wada, Pratap Road, Raopura",Unknown,Unknown,390001,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,22.301722,73.1988385
Premdas Jalaram Hospital,"B/H, R.T.O., Premdasnagar,S. K. Colony",Unknown,Unknown,390006,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,22.3122131,73.2229523
Parth Hospital Child Hospital and Maternity Home,"Aaditya Vila Complex, Near Ramakaka Dairy, Chhani",Unknown,Unknown,391740,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,22.3560691,73.1680951
Hi-Tech Eye Surgery Clinic,"229,Siddarth Complex,R.C Dutt Road,Alkapuri",Unknown,Unknown,390007,Gujarat,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,22.3094879,73.1696185
Modi Clinic,"Nizampura Main Road, Next To Jay Complex",Unknown,Unknown,390002,Gujarat,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,22.3338026,73.1807712
Rutvij Hospital,"OppositeHarinagar Bus Stop,Gorti Road",Unknown,Unknown,390021,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,22.3108302,73.1538752
Darsh Orthodontic Clinic,"302, Chitra Complex, Above Prime Bank, Muktanand Tran Rasta, Karelibaug",Unknown,Unknown,390023,Gujarat,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,22.3219876,73.1971041
Sapan Hospital Maternity and Nursinghom,Pratap Road,Unknown,Unknown,390001,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,22.3026182,73.1977234
San - Dip Nursing Home,"1, Delux Society,Opposite Jain Derasar, Nizampura",Unknown,Unknown,390002,Gujarat,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,22.3342182,73.1790479
"GMERS Medical College and Hospital, Gotri","Gotri Main Road, (Old TB Hospital Campus)",Unknown,Unknown,390021,Gujarat,Unknown,hospital,Unknown,Unknown,https://gmersmcgv.ac.in/,Unknown,22.3138502,73.148016
Smita Surgical Clinic,"1st Floor, Hare Krishna Complex, Chhani Jakat Naka",Unknown,Unknown,390024,Gujarat,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,22.3439483,73.1759566
Aesthetique Centre For Plastic and Cosmetic Surgery,"2nd Floor, Corrum, Next To Only Parathas, Jetalpur Road, Alkapuri",Unknown,Unknown,390007,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,22.3078582,73.1695434
Rushikesh Maternity Hospital,"Anjana Park, Opposite Vidhyavihar School, Subhanpura",Unknown,Unknown,390007,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,22.3247528,73.1566574
Kesha Hospital,"# 30-B, Vishwas Colony,B/H Alkapuri Shopping Centre,Alkapuri",Unknown,Unknown,390007,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,22.3093204,73.1719199
Krishna Critical Child Care Pvt Ltd,"78-A, Urmi Society, Near Haveli, Productivity Road, Akota",Unknown,Unknown,390020,Gujarat,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,22.3095028,73.1763542
Kashvi Digestive Centre - Vadodara,"35, Samapatrav Colonyfirst Floor Alkapuri",Unknown,Unknown,390007,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,22.3140164,73.1746966
"Dev Hospital And Iccu, Vadodara","S-9 To 15, Dev Commercial Nr Race Cource Circle/Natubhai Centre Gotri Road",Unknown,Unknown,390007,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,22.3108762,73.1564288
Ashutosh Clinic,"1st Floor, Shrinath Chambers, Near Guru Class, Sardar Bhavan Lane",Unknown,Unknown,390001,Gujarat,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,22.305721,73.2041252
Dr Jitendra .C. Gandhi,"Near Maharani High School, Raoupura",Unknown,Unknown,390001,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,22.3035981,73.2012619
Riddhi Hospital,"3/14, Ellora Park, Opposite Indraprasth, Race Course Circle",Unknown,Unknown,390023,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,22.3147726,73.1593524
Noble Nursing Home,"1st Floor,A Tower, Surya Flat, Chhani Road, Opposite Swaminarayan Nagar, Nizampura",Unknown,Unknown,390002,Gujarat,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,22.3379533,73.1781956
Ohm Clinic,"Near Chhani Nagrik Sahakari Bank, Chhani",Unknown,Unknown,391740,Gujarat,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,22.3618122,73.167511
Dhvani Ent Hospital,"Near G P O, Raopura",Unknown,Unknown,390001,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,22.3027357,73.1976872
Aum Advanced Orthopaedic Clinic,OppositeHotel Royel Alkapuri,Unknown,Unknown,390007,Gujarat,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,22.3082658,73.1752284
Akshar Orhopedic Hospital - Vadodara,"X - 2, Earth Complex, Akshar Chowk, Old Padra Road, Near Hero Honda Showroom",Unknown,Unknown,390006,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,22.3071466,73.1811547
Neel Medical Nursing Home,"Amin Chambers, Opp, Alembic Nagar, Gorwa Road",Unknown,Unknown,390016,Gujarat,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,22.3341615,73.156316
Sudha Eye Hospital,Vadodara,Unknown,Unknown,390001,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,22.3166107,73.2122549
Pranayam Lung Institute And Research Centre Hospital,"Lakulesh Park Society, Near Sadhuvaswani School, New Vip Road",Unknown,Unknown,390021,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,22.3223362,73.2225184
Sokhada PHC,sokhada,Unknown,Unknown,382830,Gujarat,Unknown,Unknown,centre,Unknown,Unknown,Unknown,22.4198275,73.1641534
Sai Om Physiotherapy & Spine Health Centre,Subhanpura,Unknown,Unknown,390023,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,22.3245722,73.1572105
Dr. Namisha Patel City Clinic,Pratap Gunj,Unknown,Unknown,390020,Gujarat,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,22.3155542,73.1831107
Vrajrenu Orthopaedic Hospital,Unknown,Unknown,Unknown,390012,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,22.3054,73.138687
Baroda Laparoscopy Hospital,Alkapuri,Unknown,Unknown,390007,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,22.3088019,73.175811
Himalaya Cancer Hospital & Research Institute,Alkapuri,Unknown,Unknown,390020,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,22.3067785,73.176878
Sakhiya Skin Clinic,Vadiwadi,Unknown,Unknown,390007,Gujarat,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,22.3079976,73.1723082
Arpan Clinic,Alkapuri,Unknown,Unknown,390021,Gujarat,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,22.3094691,73.1763927
Manusmruti Hospital,Subhanpura,Unknown,Unknown,390023,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,22.31827,73.159115
Child Hospital,Subhanpura,Unknown,Unknown,390003,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,22.3226436,73.1589457
Jeevan Jyot Children & Dental Hospital,Unknown,Unknown,Unknown,390003,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,22.3239978,73.157596
Aakar Plastic Surgery Hospital,Sampatrao,Unknown,Unknown,390015,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,22.3077668,73.175144
Sahayog Medical Centre,Subhanpura,Unknown,Unknown,390023,Gujarat,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,22.3255445,73.1545908
ESI Hospital,Gotri,Unknown,Unknown,390021,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,22.3090247,73.1498138
Madhuvan Maternity and Eye Hospital,Diwalipura,Unknown,Unknown,390021,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,22.3102086,73.1527805
Mangalam Hospital,Unknown,Unknown,Unknown,390015,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,22.303549,73.149379
Shree Chimanbhai Patel Orthopaedic Hospital,"Anand Nagar, Jetalpur",Unknown,Unknown,390005,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,22.3075831,73.1776929
Vigos Hospital,Alkapuri,Unknown,Unknown,390007,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,22.3082558,73.1699738
Bharucha Hospital,Unknown,Unknown,Unknown,390023,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,22.324579,73.156779
Nene Clinic,Gotri,Unknown,Unknown,390021,Gujarat,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,22.3177026,73.1485198
Shiv Sagar Hospital,"Gadapura, Diwalipura",Unknown,Unknown,390007,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,22.3037938,73.1562346
Shivani Hospital,Unknown,Unknown,Unknown,390007,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,22.314052,73.14648
Sneh Clinic,Alkapuri,Unknown,Unknown,390023,Gujarat,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,22.3152525,73.1687002
Sanidhya Clinic,Akota,Unknown,Unknown,390015,Gujarat,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,22.3018049,73.1666218
Homeopathy Clinic,"Chikuwadi, Haripura",Unknown,Unknown,390007,Gujarat,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,22.3054704,73.1663729
Vadodara Critical Child Care Centre,"Sampatrao Colony, Jetalpur",Unknown,Unknown,390007,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,22.309353,73.176368
Kalyan Chest Hospital,Alkapuri,Unknown,Unknown,390007,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,22.3088775,73.1684778
Om Shiv Hospital,Jay Jalaram Nagar Society,Unknown,Unknown,390015,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,22.304466,73.147448
Aadit Nursing Home,Unknown,Unknown,Unknown,390021,Gujarat,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,22.3059834,73.148394
Uma Children Hospital,Alkapuri,Unknown,Unknown,390005,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,22.3095398,73.1764991
Tricolour Hospitals,"Genda Circle, Vadiwadi",Unknown,Unknown,390007,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,22.317209,73.1669112
Vadodara Diabetes and Endocrine Centre,Jetalpur Road,Unknown,Unknown,390007,Gujarat,Unknown,hospital,Unknown,Unknown,Unknown,Unknown,22.3078989,73.1688704
Tanvi Maternity & Nursing Home,"Ellora Park, Subhanpura",Unknown,Unknown,390023,Gujarat,Unknown,clinic,Unknown,Unknown,Unknown,Unknown,22.3171853,73.1629455
