Name,Full Address,Street,City,Postcode,State,Country,Amenity,Healthcare,Phone,Website,Opening Hours,Latitude,Longitude
Policlínica Europa,Unknown,Avenida de España,La Línea de la Concepción,11300,Unknown,Gibraltar,clinic,clinic,Unknown,Unknown,Unknown,36.1608562,-5.3513393
Clínica Dental Centro,Unknown,Calle Real,La Línea de la Concepción,11300,Unknown,Gibraltar,dentist,dentist,Unknown,Unknown,Unknown,36.1618128,-5.3509294
Clínica Dental Crooke,Unknown,Plaza de la Iglesia esquina Calle Real,La Línea de la Concepción,11300,Unknown,Gibraltar,dentist,dentist,Unknown,Unknown,Unknown,36.1619758,-5.3512563
Farmacia Nestares,Unknown,Calle Real,La Línea de la Concepción,11300,Unknown,Gibraltar,pharmacy,pharmacy,Unknown,Unknown,Unknown,36.1615617,-5.3488091
Vivanta Dental,Unknown,Calle Feria,La Línea de la Concepción,11300,Unknown,Gibraltar,dentist,dentist,Unknown,Unknown,Unknown,36.1664127,-5.3475902
Farmacia La Velada,Unknown,Calle Feria,La Línea de la Concepción,11300,Unknown,Gibraltar,pharmacy,pharmacy,Unknown,Unknown,Unknown,36.1662484,-5.3476026
Doctor Espinell,Unknown,Calle Real,La Línea de la Concepción,11300,Unknown,Gibraltar,dentist,dentist,+34 956 17 42 25,Unknown,Unknown,36.1613013,-5.3487769
Reconocimiento de Conductores Inmaculada,Unknown,Avenida Príncipe de Asturias,La Línea de la Concepción,11300,Unknown,Gibraltar,doctors,doctor,+34 956 17 34 77,Unknown,Unknown,36.1563375,-5.3504651
DragoFarmacia,Unknown,Avenida del Ejército,La Línea de la Concepción,11300,Unknown,Gibraltar,pharmacy,pharmacy,Unknown,Unknown,Unknown,36.1599532,-5.3464558
Resonancia La Inmaculada,Unknown,Paseo Andrés Viñas,La Línea de la Concepción,11300,Unknown,Gibraltar,doctors,doctor,Unknown,Unknown,Unknown,36.1611934,-5.3546707
Farmacia Luis Braile,Unknown,Unknown,La Línea de la Concepción,11300,Unknown,Gibraltar,pharmacy,pharmacy,Unknown,Unknown,Unknown,36.1656033,-5.3518379
