Name,Full Address,Street,City,Postcode,State,Country,Amenity,Healthcare,Phone,Website,Opening Hours,Latitude,Longitude
중앙약국,Unknown,Unknown,Unknown,Unknown,Unknown,"Korea, Republic of",pharmacy,pharmacy,Unknown,Unknown,Unknown,36.659825,127.7375326
대림한의원,Unknown,Unknown,Unknown,Unknown,Unknown,"Korea, Republic of",doctors,doctor,Unknown,Unknown,Unknown,36.6596164,127.7375894
福音医院,Unknown,Unknown,Unknown,Unknown,Unknown,"Korea, Republic of",hospital,hospital,Unknown,Unknown,Unknown,36.659852,127.7372633
